                  盛和资源 (600392)
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	  KDJ.K     	  KDJ.D     	  KDJ.J     	 BOLL.BOLL  	 BOLL.UB    	 BOLL.LB    	
 2015/06/10	  39.500	  39.800	  38.500	  39.270	       10409616	           	           	           	           	           	      0.000	 104096.156	           	           	      0.000	      0.000	      0.000	     59.231	     59.231	     59.231	           	           	           	
 2015/06/11	  39.270	  40.200	  38.950	  39.740	       10890765	           	           	           	           	           	      0.000	 108907.648	           	           	      0.037	      0.007	      0.060	     63.801	     60.754	     69.894	           	           	           	
 2015/06/12	  40.020	  40.040	  38.200	  38.940	       13081397	           	           	           	           	           	      0.000	 130813.969	           	           	      0.003	      0.007	     -0.008	     54.867	     58.792	     47.018	           	           	           	
 2015/06/15	  39.000	  39.080	  36.810	  36.960	       11922355	           	           	           	           	           	      0.000	 119223.547	           	           	     -0.183	     -0.031	     -0.303	     38.053	     51.879	     10.401	           	           	           	
 2015/06/16	  36.500	  36.950	  35.300	  36.020	        9181070	     38.186	           	           	           	           	      0.000	  91810.703	 110970.398	           	     -0.401	     -0.105	     -0.591	     30.267	     44.675	      1.450	           	           	           	
 2015/06/17	  36.480	  37.410	  35.580	  37.240	        9074588	     37.780	           	           	           	           	      0.000	  90745.883	 108300.344	           	     -0.470	     -0.178	     -0.583	     33.375	     40.908	     18.309	           	           	           	
 2015/06/18	  36.990	  37.020	  34.500	  34.770	        8641309	     36.786	           	           	           	           	      0.000	  86413.094	 103801.438	           	     -0.715	     -0.286	     -0.860	     23.829	     35.215	      1.057	           	           	           	
 2015/06/19	  34.340	  34.340	  31.510	  31.830	        9888745	     35.364	           	           	           	           	      0.000	  98887.453	  97416.133	           	     -1.134	     -0.455	     -1.358	     17.113	     29.181	     -7.022	           	           	           	
 2015/06/23	  31.770	  32.770	  29.000	  32.110	        8844780	     34.394	           	           	           	           	      0.000	  88447.797	  91260.984	           	     -1.427	     -0.650	     -1.555	     20.665	     26.343	      9.310	           	           	           	
 2015/06/24	  32.470	  32.890	  31.850	  32.720	        8934940	     33.734	     35.960	           	           	           	      0.000	  89349.398	  90768.727	 100869.563	     -1.592	     -0.838	     -1.507	     24.848	     25.844	     22.855	           	           	           	
 2015/06/25	  32.700	  32.700	  29.450	  29.710	       11709893	     32.228	     35.004	           	           	           	      0.000	 117098.930	  96039.352	 102169.844	     -1.943	     -1.059	     -1.767	     18.709	     23.466	      9.195	           	           	           	
 2015/06/26	  28.800	  28.800	  26.740	  26.740	       10584555	     30.622	     33.704	           	           	           	      0.000	 105845.547	  99925.828	 101863.633	     -2.432	     -1.334	     -2.197	     12.473	     19.802	     -2.185	           	           	           	
 2015/06/29	  27.600	  27.970	  24.070	  24.110	       11476999	     29.078	     32.221	           	           	           	      0.000	 114769.992	 103102.336	 100259.234	     -2.998	     -1.667	     -2.663	      8.415	     16.006	     -6.767	           	           	           	
 2015/06/30	  23.990	  25.950	  21.880	  25.510	       12247786	     27.758	     31.076	           	           	           	      0.000	 122477.859	 109908.352	 100584.672	     -3.296	     -1.992	     -2.606	     13.401	     15.138	      9.929	           	           	           	
 2015/07/01	  25.180	  25.780	  22.960	  22.960	       10011272	     25.806	     29.770	           	           	           	      0.000	 100112.719	 112061.023	 101414.875	     -3.695	     -2.333	     -2.723	     11.312	     13.863	      6.211	           	           	           	
 2015/07/02	  23.030	  23.580	  20.660	  20.660	        9454278	     23.996	     28.112	           	           	           	      0.000	  94542.781	 107549.773	 101794.563	     -4.148	     -2.696	     -2.905	      7.541	     11.756	     -0.887	           	           	           	
 2015/07/03	  19.600	  20.990	  18.590	  18.590	       10415512	     22.366	     26.494	           	           	           	      0.000	 104155.117	 107211.703	 103568.766	     -4.622	     -3.081	     -3.081	      5.028	      9.513	     -3.943	           	           	           	
 2015/07/06	  20.450	  20.450	  16.740	  19.240	       16091374	     21.392	     25.235	           	           	           	      0.000	 160913.734	 116440.453	 109771.391	     -4.888	     -3.443	     -2.891	      8.512	      9.179	      7.177	           	           	           	
 2015/07/07	  18.000	  18.880	  17.320	  17.320	        8461177	     19.754	     23.756	           	           	           	      0.000	  84611.773	 108867.227	 109387.789	     -5.194	     -3.793	     -2.803	      6.886	      8.415	      3.828	           	           	           	
 2015/07/13	  19.050	  19.050	  19.050	  19.050	         562220	     18.972	     22.389	     29.174	           	           	      0.000	   5622.200	  89969.102	 101015.063	     -5.237	     -4.082	     -2.311	     10.975	      9.268	     14.389	     29.174	     44.742	     13.607	
 2015/07/14	  20.960	  20.960	  20.960	  20.960	        1294172	     19.032	     21.514	     28.259	           	           	      0.000	  12941.720	  73648.898	  90599.336	     -5.059	     -4.277	     -1.563	     19.843	     12.793	     33.942	     28.259	     43.476	     13.042	
 2015/07/15	  22.800	  22.800	  19.240	  19.330	       21759480	     19.180	     20.773	     27.239	           	           	      0.000	 217594.797	  96336.828	 101774.266	     -4.991	     -4.420	     -1.142	     22.602	     16.063	     35.682	     27.239	     41.943	     12.534	
 2015/07/16	  19.330	  21.000	  17.600	  20.640	       16005720	     19.460	     20.426	     26.323	           	           	      0.000	 160057.203	  96165.523	 106302.984	     -4.777	     -4.491	     -0.571	     29.449	     20.525	     47.297	     26.323	     40.217	     12.430	
 2015/07/17	  20.640	  22.490	  20.640	  22.230	       14626735	     20.442	     20.098	     25.587	           	           	      0.000	 146267.344	 108496.625	 108681.922	     -4.428	     -4.479	      0.102	     46.387	     29.146	     80.870	     25.587	     38.643	     12.531	
 2015/07/20	  21.950	  22.970	  21.830	  22.460	       16823444	     21.124	     20.048	     24.909	           	           	      0.000	 168234.438	 141019.094	 115494.102	     -4.085	     -4.400	      0.629	     61.529	     39.940	    104.707	     24.909	     37.061	     12.757	
 2015/07/21	  22.000	  23.160	  21.550	  22.880	       13853024	     21.508	     20.270	     24.191	           	           	      0.000	 138530.234	 166136.797	 119892.852	     -3.737	     -4.267	      1.061	     72.899	     50.926	    116.844	     24.191	     34.885	     13.497	
 2015/07/22	  25.170	  25.170	  25.170	  25.170	        2949557	     22.676	     20.928	     23.711	           	           	      0.000	  29495.570	 128516.953	 112426.891	     -3.239	     -4.062	      1.646	     81.933	     61.262	    123.274	     23.711	     33.199	     14.223	
 2015/07/23	  26.300	  27.590	  25.800	  26.940	       36645632	     23.936	     21.698	     23.466	           	           	      0.000	 366456.313	 169796.797	 132981.156	     -2.670	     -3.783	      2.226	     85.786	     69.437	    118.486	     23.466	     32.303	     14.630	
 2015/07/24	  26.350	  28.800	  26.100	  27.090	       30055820	     24.908	     22.675	     23.215	           	           	      0.000	 300558.188	 200654.953	 154575.781	     -2.183	     -3.463	      2.561	     85.435	     74.769	    106.766	     23.215	     31.269	     15.162	
 2015/11/24	  11.840	  11.840	  11.840	  11.840	        1411131	     22.784	     21.954	     22.172	     26.768	           	      0.000	  14111.310	 169830.344	 155424.719	     -2.992	     -3.369	      0.754	     56.957	     68.832	     33.206	     22.172	     30.448	     13.895	
 2015/11/25	  13.020	  13.020	  13.020	  13.020	         482069	     20.812	     21.160	     21.337	     25.893	           	      0.000	   4820.690	 143088.406	 154612.594	     -3.498	     -3.395	     -0.207	     40.290	     59.318	      2.235	     21.337	     29.777	     12.897	
 2015/11/26	  14.320	  14.320	  14.320	  14.320	         937360	     18.642	     20.659	     20.716	     25.045	           	      0.000	   9373.600	 139064.047	 133790.500	     -3.751	     -3.466	     -0.570	     31.734	     50.123	     -5.044	     20.716	     29.308	     12.124	
 2015/11/27	  15.750	  15.750	  15.530	  15.750	       72958832	     16.404	     20.170	     20.298	     24.272	           	      0.000	 729588.313	 211690.406	 190743.594	     -3.792	     -3.531	     -0.522	     28.841	     43.029	      0.464	     20.298	     29.008	     11.588	
 2015/11/30	  15.690	  15.900	  14.180	  14.670	      118934992	     13.920	     19.414	     19.756	     23.529	           	      0.000	1189349.875	 389448.813	 295051.875	     -3.868	     -3.599	     -0.538	     24.789	     36.949	      0.470	     19.756	     28.449	     11.063	
 2015/12/01	  14.150	  14.280	  13.200	  13.200	       71295280	     14.192	     18.488	     19.268	     22.769	           	      0.000	 712952.813	 529217.000	 349523.688	     -4.000	     -3.679	     -0.642	     19.199	     31.033	     -4.468	     19.268	     28.293	     10.243	
 2015/12/02	  13.200	  13.650	  12.560	  13.060	       51181732	     14.200	     17.506	     18.888	     21.963	           	      0.000	 511817.313	 630616.375	 386852.406	     -4.069	     -3.757	     -0.624	     15.197	     25.754	     -5.916	     18.888	     28.298	      9.478	
 2015/12/03	  13.000	  13.620	  12.910	  13.600	       38043012	     14.056	     16.349	     18.639	     21.257	           	      0.000	 380430.125	 704827.625	 421945.844	     -4.034	     -3.812	     -0.443	     13.591	     21.700	     -2.627	     18.639	     28.342	      8.935	
 2015/12/04	  13.690	  13.840	  13.020	  13.190	       34541696	     13.544	     14.974	     18.336	     20.636	           	      0.000	 345416.969	 627993.375	 419841.906	     -3.993	     -3.848	     -0.289	     20.144	     21.181	     18.070	     18.336	     28.333	      8.339	
 2015/12/07	  13.210	  13.590	  13.030	  13.190	       29799408	     13.248	     13.584	     18.130	     20.005	           	      0.000	 297994.094	 449722.188	 419585.500	     -3.915	     -3.862	     -0.107	     19.717	     20.693	     17.764	     18.130	     28.383	      7.876	
 2015/12/08	  13.060	  13.190	  12.560	  12.750	       32620436	     13.158	     13.675	     17.815	     19.339	           	      0.000	 326204.375	 372372.594	 450794.813	     -3.845	     -3.858	      0.027	     15.041	     18.809	      7.504	     17.815	     28.332	      7.297	
 2015/12/09	  12.700	  12.990	  12.220	  12.390	       28502500	     13.024	     13.612	     17.386	     18.762	           	      0.000	 285025.000	 327014.094	 478815.250	     -3.775	     -3.842	      0.134	     11.567	     16.395	      1.911	     17.386	     28.061	      6.711	
 2015/12/10	  12.510	  12.970	  12.320	  12.670	       35001608	     12.838	     13.447	     17.053	     18.293	           	      0.000	 350016.094	 320931.406	 512879.531	     -3.655	     -3.804	      0.299	     11.787	     14.859	      5.644	     17.053	     27.887	      6.219	
 2015/12/11	  12.570	  13.280	  12.360	  12.980	       36023892	     12.796	     13.170	     16.670	     17.922	           	      0.000	 360238.906	 323895.813	 475944.594	     -3.494	     -3.742	      0.497	     20.156	     16.625	     27.219	     16.670	     27.512	      5.828	
 2015/12/14	  12.740	  13.560	  12.660	  13.320	       39095852	     12.822	     13.035	     16.224	     17.516	           	      0.000	 390958.531	 342488.594	 396105.406	     -3.301	     -3.654	      0.706	     36.071	     23.107	     62.000	     16.224	     26.834	      5.615	
 2015/12/15	  13.130	  13.320	  12.970	  13.190	       30832160	     12.910	     13.034	     15.761	     17.190	           	      0.000	 308321.594	 338912.094	 355642.344	     -3.123	     -3.548	      0.850	     44.006	     30.073	     71.872	     15.761	     26.028	      5.494	
 2015/12/16	  13.220	  13.430	  13.050	  13.390	       29116868	     13.110	     13.067	     15.286	     16.948	           	      0.000	 291168.688	 340140.688	 333577.406	     -2.932	     -3.425	      0.986	     53.412	     37.853	     84.529	     15.286	     25.032	      5.541	
 2015/12/17	  13.410	  13.730	  13.250	  13.520	       38428948	     13.280	     13.059	     14.704	     16.779	           	      0.000	 384289.469	 346995.406	 333963.406	     -2.738	     -3.287	      1.098	     64.305	     46.670	     99.575	     14.704	     23.285	      6.123	
 2015/12/18	  13.400	  13.450	  13.000	  13.110	       28204294	     13.306	     13.051	     14.012	     16.574	           	      0.000	 282042.938	 331356.188	 327626.000	     -2.588	     -3.147	      1.119	     62.517	     51.953	     83.646	     14.012	     20.388	      7.637	
 2015/12/21	  13.110	  13.350	  13.010	  13.170	       27446808	     13.276	     13.049	     13.317	     16.436	           	      0.000	 274468.094	 308058.188	 325273.406	     -2.436	     -3.005	      1.138	     62.649	     55.518	     76.912	     13.317	     14.975	     11.658	
 2015/12/22	  13.220	  14.180	  13.160	  13.910	       56407588	     13.420	     13.165	     13.420	     16.265	           	      0.000	 564075.875	 359209.000	 349060.563	     -2.230	     -2.850	      1.240	     70.261	     60.432	     89.918	     13.420	     14.943	     11.897	
 2015/12/23	  13.750	  13.760	  13.250	  13.360	       32994372	     13.414	     13.262	     13.437	     16.011	           	      0.000	 329943.719	 366964.000	 353552.344	     -2.087	     -2.697	      1.221	     65.156	     62.007	     71.453	     13.437	     14.949	     11.925	
 2015/12/24	  13.210	  13.640	  13.150	  13.330	       18979008	     13.376	     13.328	     13.387	     15.811	           	      0.000	 189790.078	 328064.188	 337529.813	     -1.954	     -2.549	      1.190	     58.130	     60.715	     52.961	     13.387	     14.841	     11.934	
 2015/12/25	  13.310	  13.440	  13.080	  13.150	       18619556	     13.384	     13.345	     13.258	     15.562	           	      0.000	 186195.563	 308894.594	 320125.406	     -1.842	     -2.407	      1.131	     43.712	     55.047	     21.042	     13.258	     14.195	     12.320	
 2015/12/28	  13.160	  13.200	  12.450	  12.460	       29568612	     13.242	     13.259	     13.147	     15.236	           	      0.000	 295686.125	 313138.188	 310598.188	     -1.788	     -2.283	      0.991	     29.334	     46.476	     -4.950	     13.147	     13.883	     12.411	
 2015/12/29	  12.330	  12.460	  12.020	  12.290	       17238384	     12.918	     13.169	     13.102	     14.897	           	      0.000	 172383.844	 234799.797	 297004.406	     -1.739	     -2.174	      0.872	     23.723	     38.892	     -6.615	     13.102	     13.930	     12.273	
 2015/12/30	  12.350	  12.660	  12.290	  12.590	       14996029	     12.764	     13.089	     13.078	     14.554	           	      0.000	 149960.297	 198803.203	 282883.594	     -1.656	     -2.071	      0.829	     24.611	     34.132	      5.571	     13.078	     13.938	     12.218	
 2015/12/31	  12.650	  12.800	  12.290	  12.310	       12850895	     12.560	     12.968	     13.014	     14.125	           	      0.000	 128508.953	 186546.797	 257305.500	     -1.595	     -1.976	      0.761	     20.883	     29.715	      3.218	     13.014	     13.901	     12.126	
 2016/01/04	  12.310	  12.360	  11.080	  11.080	       14271907	     12.146	     12.765	     12.908	     13.597	           	      0.000	 142719.063	 177851.594	 243373.094	     -1.628	     -1.906	      0.557	     13.922	     24.451	     -7.136	     12.908	     14.142	     11.674	
 2016/01/05	  10.110	  11.080	   9.970	  10.340	       24974790	     11.722	     12.482	     12.765	     13.038	           	      0.000	 249747.906	 168664.000	 240901.094	     -1.693	     -1.864	      0.340	     12.535	     20.479	     -3.352	     12.765	     14.441	     11.090	
 2016/01/06	  10.530	  11.010	  10.380	  10.930	       22627958	     11.450	     12.184	     12.674	     13.008	           	      0.000	 226279.578	 179443.203	 207121.500	     -1.678	     -1.827	      0.296	     17.076	     19.345	     12.539	     12.674	     14.541	     10.808	
 2016/01/07	  10.590	  10.650	   9.840	   9.850	        5846499	     10.902	     11.833	     12.548	     12.902	           	      0.000	  58464.988	 161144.203	 179973.703	     -1.734	     -1.808	      0.148	     11.477	     16.722	      0.986	     12.548	     14.801	     10.294	
 2016/01/08	  10.020	  10.240	   9.080	  10.040	       23279898	     10.448	     11.504	     12.416	     12.760	           	      0.000	 232798.984	 182002.203	 184274.500	     -1.742	     -1.795	      0.105	     15.418	     16.287	     13.680	     12.416	     14.931	      9.901	
 2016/01/11	   9.670	  10.350	   9.100	   9.140	       22869768	     10.060	     11.103	     12.224	     12.539	           	      0.000	 228697.688	 199198.000	 188524.797	     -1.801	     -1.796	     -0.010	     10.816	     14.464	      3.522	     12.224	     15.116	      9.332	
 2016/01/12	   9.150	   9.420	   8.830	   9.180	       13048836	      9.828	     10.775	     12.017	     12.356	           	      0.000	 130488.359	 175346.000	 172005.000	     -1.823	     -1.801	     -0.043	     10.150	     13.026	      4.397	     12.017	     15.160	      8.874	
 2016/01/13	   9.200	   9.350	   9.030	   9.290	       16904940	      9.500	     10.475	     11.822	     12.226	           	      0.000	 169049.406	 163899.797	 171671.500	     -1.811	     -1.803	     -0.015	     10.629	     12.227	      7.433	     11.822	     15.138	      8.506	
 2016/01/14	   9.010	   9.670	   8.900	   9.600	       16413059	      9.450	     10.176	     11.633	     12.111	           	      0.000	 164130.594	 185033.000	 173088.594	     -1.756	     -1.794	      0.076	     14.357	     12.937	     17.197	     11.633	     15.004	      8.261	
 2016/01/15	   9.480	   9.580	   8.720	   8.860	       15353722	      9.214	      9.831	     11.399	     11.953	           	      0.000	 153537.219	 169180.594	 175591.406	     -1.752	     -1.785	      0.067	     11.549	     12.474	      9.698	     11.399	     14.864	      7.935	
 2016/01/18	   8.580	   8.970	   8.410	   8.810	       15287964	      9.148	      9.604	     11.185	     11.807	           	      0.000	 152879.641	 154017.000	 176607.500	     -1.733	     -1.775	      0.084	     12.827	     12.592	     13.298	     11.185	     14.735	      7.634	
 2016/01/19	   8.950	   9.520	   8.840	   9.400	       19259736	      9.192	      9.510	     10.996	     11.680	           	      0.000	 192597.359	 166438.797	 170892.406	     -1.651	     -1.750	      0.198	     23.284	     16.156	     37.539	     10.996	     14.503	      7.489	
 2016/01/20	   9.350	  10.340	   9.220	  10.010	       37352008	      9.336	      9.418	     10.801	     11.589	           	      0.000	 373520.094	 207333.000	 185616.406	     -1.519	     -1.704	      0.369	     43.014	     25.108	     78.825	     10.801	     14.050	      7.552	
 2016/01/21	   9.670	   9.900	   9.120	   9.150	       25120712	      9.246	      9.348	     10.590	     11.481	           	      0.000	 251207.125	 224748.203	 204890.594	     -1.468	     -1.657	      0.378	     41.391	     30.536	     63.100	     10.590	     13.683	      7.498	
 2016/01/22	   9.310	   9.590	   9.110	   9.470	       15410077	      9.368	      9.291	     10.397	     11.374	           	      0.000	 154100.766	 224861.000	 197020.797	     -1.385	     -1.602	      0.435	     45.901	     35.658	     66.388	     10.397	     13.242	      7.553	
 2016/01/25	   9.680	   9.970	   9.460	   9.830	       15976158	      9.572	      9.360	     10.232	     11.269	           	      0.000	 159761.578	 226237.406	 190127.203	     -1.276	     -1.537	      0.523	     55.126	     42.147	     81.083	     10.232	     12.771	      7.692	
 2016/01/26	   9.690	  10.150	   9.080	   9.180	       26401372	      9.528	      9.360	     10.067	     11.131	           	      0.000	 264013.719	 240520.594	 203479.703	     -1.227	     -1.475	      0.496	     50.049	     44.781	     60.586	     10.067	     12.417	      7.718	
 2016/01/27	   9.220	   9.600	   8.700	   9.490	       21083942	      9.424	      9.380	      9.927	     11.008	           	      0.000	 210839.422	 207984.594	 207658.797	     -1.150	     -1.410	      0.519	     52.019	     47.194	     61.670	      9.927	     12.041	      7.814	
 2016/01/28	   9.400	   9.400	   8.540	   8.540	       19937774	      9.302	      9.274	      9.725	     10.846	           	      0.000	 199377.734	 197618.797	 211183.500	     -1.153	     -1.359	      0.411	     36.925	     43.771	     23.232	      9.725	     11.516	      7.934	
 2016/01/29	   8.400	   8.870	   7.910	   8.740	       17672126	      9.156	      9.262	      9.546	     10.687	           	      0.000	 176721.266	 202142.797	 213501.906	     -1.126	     -1.312	      0.372	     36.002	     41.181	     25.643	      9.546	     10.915	      8.178	
 2016/02/01	   8.650	   8.840	   7.920	   8.260	       13977390	      8.842	      9.207	      9.405	     10.525	           	      0.000	 139773.906	 198145.203	 212191.297	     -1.130	     -1.276	      0.291	     28.802	     37.055	     12.297	      9.405	     10.687	      8.124	
 2016/02/02	   8.240	   8.640	   8.160	   8.450	       12766030	      8.696	      9.112	      9.311	     10.368	           	      0.000	 127660.297	 170874.594	 205697.594	     -1.106	     -1.242	      0.272	     27.237	     33.782	     14.147	      9.311	     10.581	      8.041	
 2016/02/03	   8.250	   8.850	   8.210	   8.750	       16657440	      8.548	      8.986	      9.202	     10.196	           	      0.000	 166574.406	 162021.406	 185003.000	     -1.050	     -1.203	      0.307	     30.658	     32.741	     26.493	      9.202	     10.240	      8.164	
 2016/02/04	   8.780	   9.470	   8.780	   9.110	       22607900	      8.662	      8.982	      9.165	     10.054	           	      0.000	 226079.000	 167361.797	 182490.297	     -0.965	     -1.156	      0.381	     38.296	     34.593	     45.703	      9.165	     10.157	      8.173	
 2016/02/05	   9.180	   9.250	   8.810	   8.830	       13698591	      8.680	      8.918	      9.104	      9.904	           	      0.000	 136985.906	 159414.797	 180778.797	     -0.911	     -1.107	      0.392	     39.221	     36.135	     45.392	      9.104	     10.017	      8.192	
 2016/02/15	   8.530	   9.450	   8.500	   9.230	       19337500	      8.874	      8.858	      9.109	      9.774	           	      0.000	 193375.000	 170134.797	 184140.000	     -0.825	     -1.050	      0.450	     52.183	     41.485	     73.579	      9.109	     10.023	      8.195	
 2016/02/16	   9.230	   9.560	   9.130	   9.450	       23631920	      9.074	      8.885	      9.123	      9.673	           	      0.000	 236319.203	 191866.797	 181370.703	     -0.732	     -0.987	      0.510	     65.900	     49.623	     98.453	      9.123	     10.048	      8.197	
 2016/02/17	   9.350	   9.540	   9.210	   9.480	       20598088	      9.220	      8.884	      9.132	      9.580	           	      0.000	 205980.875	 199748.000	 180884.703	     -0.647	     -0.919	      0.543	     75.650	     58.299	    110.353	      9.132	     10.069	      8.195	
 2016/02/18	   9.580	   9.970	   9.450	   9.520	       29574684	      9.302	      8.982	      9.128	      9.477	           	      0.000	 295746.844	 213681.594	 190521.703	     -0.571	     -0.849	      0.557	     76.450	     64.349	    100.651	      9.128	     10.057	      8.199	
 2016/02/19	   9.400	   9.630	   9.250	   9.480	       16870268	      9.432	      9.056	      9.159	      9.383	           	      0.000	 168702.688	 220024.797	 189719.797	     -0.508	     -0.781	      0.547	     75.276	     67.991	     89.845	      9.159	     10.092	      8.226	
 2016/02/22	   9.700	  10.430	   9.700	  10.430	       44963656	      9.672	      9.273	      9.240	      9.361	           	      0.000	 449636.563	 271277.188	 220706.000	     -0.376	     -0.700	      0.647	     83.517	     73.167	    104.218	      9.240	     10.316	      8.164	
 2016/02/23	  10.490	  11.160	  10.380	  10.790	       63539300	      9.940	      9.507	      9.310	      9.376	           	      0.000	 635393.000	 351092.000	 271479.406	     -0.241	     -0.608	      0.735	     84.375	     76.903	     99.319	      9.310	     10.589	      8.030	
 2016/02/24	  10.500	  10.650	  10.180	  10.500	       35532792	     10.144	      9.682	      9.334	      9.362	           	      0.000	 355327.906	 380961.594	 290354.813	     -0.155	     -0.517	      0.725	     81.313	     78.373	     87.192	      9.334	     10.687	      7.981	
 2016/02/25	  10.480	  10.540	   9.450	   9.450	       30608960	     10.130	      9.716	      9.349	      9.349	           	      0.000	 306089.594	 383030.000	 298355.813	     -0.169	     -0.448	      0.557	     66.113	     74.286	     49.767	      9.349	     10.700	      7.998	
 2016/02/26	   9.600	   9.980	   9.270	   9.830	       26082300	     10.200	      9.816	      9.367	      9.342	           	      0.000	 260823.000	 401454.000	 310739.406	     -0.149	     -0.388	      0.479	     55.570	     68.047	     30.614	      9.367	     10.734	      8.000	
 2016/02/29	   9.650	   9.700	   8.850	   8.950	       22169436	      9.904	      9.788	      9.323	      9.335	           	      0.000	 221694.359	 355865.594	 313571.406	     -0.201	     -0.351	      0.299	     38.489	     58.195	     -0.921	      9.323	     10.684	      7.962	
 2016/03/01	   9.040	   9.300	   8.770	   9.190	       19272124	      9.584	      9.762	      9.324	      9.336	           	      0.000	 192721.234	 267331.188	 309211.594	     -0.220	     -0.325	      0.208	     31.517	     49.302	     -4.052	      9.324	     10.684	      7.963	
 2016/03/02	   9.180	  10.110	   9.080	  10.110	       27412660	      9.506	      9.825	      9.355	      9.363	           	      0.000	 274126.594	 251090.797	 316026.188	     -0.160	     -0.292	      0.264	     39.701	     46.102	     26.898	      9.355	     10.759	      7.950	
 2016/03/03	  10.300	  10.570	   9.890	  10.130	       52856220	      9.642	      9.886	      9.434	      9.381	           	      0.000	 528562.188	 295585.188	 339307.594	     -0.109	     -0.255	      0.292	     45.435	     45.879	     44.546	      9.434	     10.824	      8.044	
 2016/03/04	  10.080	  10.500	   9.780	  10.140	       35623496	      9.704	      9.952	      9.504	      9.423	           	      0.000	 356234.969	 314668.000	 358061.000	     -0.067	     -0.217	      0.301	     49.397	     47.052	     54.088	      9.504	     10.888	      8.120	
 2016/03/07	  10.500	  10.800	  10.100	  10.670	       42675340	     10.048	      9.976	      9.624	      9.485	           	      0.000	 426753.406	 355679.594	 355772.594	      0.009	     -0.172	      0.362	     64.130	     52.745	     86.901	      9.624	     10.972	      8.277	
 2016/03/08	  10.790	  11.390	  10.260	  11.070	       68400312	     10.424	     10.004	      9.755	      9.541	           	      0.000	 684003.125	 453936.000	 360633.594	      0.100	     -0.118	      0.436	     72.016	     59.168	     97.710	      9.755	     11.131	      8.380	
 2016/03/09	  10.490	  10.490	   9.960	   9.990	       45655852	     10.400	      9.953	      9.817	      9.540	           	      0.000	 456558.531	 490422.406	 370756.594	      0.085	     -0.077	      0.323	     63.532	     60.623	     69.350	      9.817	     11.111	      8.524	
 2016/03/10	  10.110	  10.290	   9.750	   9.900	       27295806	     10.354	      9.998	      9.857	      9.565	           	      0.000	 272958.063	 439301.594	 367443.406	      0.064	     -0.049	      0.226	     56.731	     59.326	     51.542	      9.857	     11.108	      8.606	
 2016/03/11	   9.780	   9.780	   9.370	   9.600	       24347888	     10.246	      9.975	      9.896	      9.570	           	      0.000	 243478.875	 416750.406	 365709.188	      0.023	     -0.035	      0.116	     48.381	     55.677	     33.787	      9.896	     11.057	      8.734	
 2016/03/14	   9.760	  10.200	   9.610	   9.930	       24041092	     10.098	     10.073	      9.930	      9.573	           	      0.000	 240410.922	 379482.000	 367580.813	      0.017	     -0.024	      0.083	     44.519	     51.958	     29.642	      9.930	     11.049	      8.812	
 2016/03/15	   9.900	   9.900	   9.520	   9.650	       17716568	      9.814	     10.119	      9.940	      9.589	           	      0.000	 177165.688	 278114.406	 366025.188	     -0.010	     -0.021	      0.023	     34.300	     46.072	     10.756	      9.940	     11.044	      8.837	
 2016/03/16	   9.660	   9.750	   9.280	   9.320	       15404174	      9.680	     10.040	      9.932	      9.583	           	      0.000	 154041.734	 217611.203	 354016.813	     -0.057	     -0.028	     -0.057	     23.499	     38.548	     -6.599	      9.932	     11.053	      8.812	
 2016/03/17	   9.450	   9.700	   9.370	   9.620	       15501629	      9.624	      9.989	      9.938	      9.619	           	      0.000	 155016.297	 194022.797	 316662.188	     -0.070	     -0.037	     -0.066	     21.037	     32.711	     -2.310	      9.938	     11.051	      8.824	
 2016/03/18	   9.750	  10.190	   9.670	  10.180	       30853184	      9.740	      9.993	      9.972	      9.667	           	      0.000	 308531.844	 207033.203	 311891.813	     -0.034	     -0.036	      0.004	     28.243	     31.221	     22.285	      9.972	     11.069	      8.876	
 2016/03/21	  10.300	  10.550	  10.040	  10.540	       40201088	      9.862	      9.980	      9.978	      9.743	           	      0.000	 402010.875	 239353.203	 309417.594	      0.023	     -0.024	      0.094	     51.899	     38.114	     79.470	      9.978	     11.085	      8.871	
 2016/03/22	  10.380	  10.480	  10.200	  10.330	       26754716	      9.998	      9.906	      9.955	      9.806	           	      0.000	 267547.156	 257429.594	 267772.000	      0.050	     -0.009	      0.120	     62.159	     46.129	     94.218	      9.955	     11.009	      8.901	
 2016/03/23	  10.250	  11.290	  10.170	  10.910	       55330336	     10.316	      9.998	      9.976	      9.878	           	      0.000	 553303.375	 337282.000	 277446.594	      0.118	      0.016	      0.204	     68.471	     53.576	     98.260	      9.976	     11.089	      8.862	
 2016/03/24	  10.620	  10.680	  10.300	  10.320	       31606906	     10.456	     10.040	     10.019	      9.918	           	      0.000	 316069.063	 369492.406	 281757.594	      0.122	      0.037	      0.170	     62.894	     56.682	     75.318	     10.019	     11.114	      8.924	
 2016/03/25	  10.280	  10.550	  10.170	  10.410	       15122873	     10.502	     10.121	     10.048	      9.971	           	      0.000	 151228.734	 338032.000	 272532.594	      0.131	      0.056	      0.151	     60.669	     58.011	     65.985	     10.048	     11.152	      8.944	
