                  上证指数 (999999)
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	  KDJ.K     	  KDJ.D     	  KDJ.J     	 BOLL.BOLL  	 BOLL.UB    	 BOLL.LB    	
 2017/03/13	3209.453	3237.123	3193.163	3237.023	      163673760	   3229.925	   3232.050	   3233.556	   3211.210	           	      0.000	163673760.000	158502096.000	162882352.000	     13.165	     17.879	     -9.428	     44.841	     46.189	     42.145	   3233.556	   3265.850	   3201.262	
 2017/03/14	3235.253	3246.333	3231.523	3239.333	      146946016	   3229.300	   3231.800	   3234.622	   3214.433	           	      0.000	146946016.000	155079472.000	162452688.000	     12.990	     16.901	     -7.822	     54.073	     48.817	     64.585	   3234.622	   3266.145	   3203.099	
 2017/03/15	3235.404	3243.714	3227.744	3241.764	      144055680	   3229.500	   3231.281	   3236.059	   3217.506	           	      0.000	144055680.000	151744512.000	157790624.000	     12.899	     16.101	     -6.404	     66.517	     54.717	     90.117	   3236.059	   3266.012	   3206.106	
 2017/03/16	3247.164	3269.774	3247.164	3268.944	      189416000	   3239.950	   3235.181	   3238.028	   3221.169	           	      0.000	189416000.000	156152624.000	158610640.000	     14.849	     15.850	     -2.003	     77.317	     62.251	    107.450	   3238.028	   3271.190	   3204.866	
 2017/03/17	3271.874	3274.194	3232.283	3237.454	      200583216	   3244.900	   3237.100	   3239.800	   3224.413	           	      0.000	200583216.000	168934608.000	162960592.000	     13.695	     15.419	     -3.448	     69.764	     64.755	     79.782	   3239.800	   3268.341	   3211.259	
 2017/03/20	3241.114	3251.134	3228.124	3250.813	      170548432	   3247.650	   3238.788	   3240.337	   3227.538	           	      0.000	170548432.000	170310048.000	164406064.000	     13.701	     15.076	     -2.749	     70.225	     66.578	     77.518	   3240.337	   3269.301	   3211.374	
 2017/03/21	3250.253	3262.223	3246.703	3261.614	      162719312	   3252.125	   3240.712	   3240.753	   3231.156	           	      0.000	162719312.000	173464784.000	164272128.000	     14.411	     14.943	     -1.064	     74.975	     69.377	     86.171	   3240.753	   3270.718	   3210.788	
 2017/03/22	3246.224	3255.784	3229.134	3245.224	      189731648	   3252.825	   3241.163	   3239.956	   3233.765	           	      0.000	189731648.000	182599680.000	167172096.000	     13.495	     14.653	     -2.316	     71.399	     70.051	     74.095	   3239.956	   3268.438	   3211.475	
 2017/03/23	3245.814	3262.094	3221.934	3248.554	      193029152	   3248.725	   3244.337	   3239.809	   3235.942	           	      0.000	193029152.000	183322208.000	169737424.000	     12.890	     14.301	     -2.821	     70.385	     70.163	     70.831	   3239.809	   3268.079	   3211.539	
 2017/03/24	3247.354	3275.214	3241.124	3269.454	      219777920	   3255.125	   3250.012	   3240.616	   3238.369	           	      0.000	219777920.000	187160992.000	178047792.000	     13.936	     14.228	     -0.583	     76.653	     72.326	     85.308	   3240.616	   3271.314	   3209.917	
 2017/03/27	3268.924	3283.244	3262.124	3266.964	      201852672	   3258.350	   3253.000	   3242.525	   3240.038	           	      0.000	201852672.000	193422944.000	181866496.000	     14.398	     14.262	      0.273	     75.584	     73.412	     79.929	   3242.525	   3274.821	   3210.229	
 2017/03/28	3265.634	3265.634	3246.094	3252.954	      161710016	   3256.625	   3254.375	   3243.087	   3241.206	           	      0.000	161710016.000	193220608.000	183342688.000	     13.479	     14.105	     -1.253	     67.255	     71.360	     59.045	   3243.087	   3275.713	   3210.462	
 2017/03/29	3252.874	3262.104	3233.284	3241.314	      216105568	   3255.825	   3254.325	   3242.803	   3242.148	           	      0.000	216105568.000	198495440.000	190547552.000	     11.676	     13.619	     -3.887	     55.373	     66.031	     34.058	   3242.803	   3275.386	   3210.220	
 2017/03/30	3235.144	3240.024	3195.854	3210.244	      247135472	   3248.175	   3248.450	   3241.816	   3241.502	           	      0.000	247135472.000	209317072.000	196319648.000	      7.652	     12.426	     -9.548	     42.404	     58.155	     10.902	   3241.816	   3277.121	   3206.511	
 2017/03/31	3206.254	3226.254	3205.544	3222.514	      196442928	   3238.775	   3246.950	   3242.025	   3242.183	           	      0.000	196442928.000	204649264.000	195905120.000	      5.391	     11.019	    -11.256	     38.438	     51.583	     12.149	   3242.025	   3276.787	   3207.263	
 2017/04/05	3235.664	3270.654	3233.244	3270.314	      248320208	   3239.475	   3248.913	   3243.850	   3243.196	           	      0.000	248320208.000	213942272.000	203682608.000	      7.371	     10.289	     -5.837	     54.027	     52.398	     57.286	   3243.850	   3280.576	   3207.124	
 2017/04/06	3272.194	3286.674	3265.764	3281.004	      245288000	   3245.075	   3250.850	   3245.781	   3244.119	           	      0.000	245288000.000	230657232.000	211938912.000	      9.691	     10.170	     -0.957	     67.270	     57.355	     87.101	   3245.781	   3286.071	   3205.492	
 2017/04/07	3280.624	3295.194	3275.054	3286.624	      236108944	   3254.150	   3254.988	   3248.075	   3244.967	           	      0.000	236108944.000	234658208.000	216576816.000	     11.847	     10.505	      2.684	     75.305	     63.338	     99.237	   3248.075	   3292.196	   3203.954	
 2017/04/10	3285.464	3285.464	3265.014	3269.394	      232694624	   3265.975	   3257.075	   3250.706	   3245.565	           	      0.000	232694624.000	231769696.000	220543392.000	     12.026	     10.809	      2.434	     74.879	     67.185	     90.267	   3250.706	   3293.209	   3208.204	
 2017/04/11	3266.224	3290.394	3244.404	3288.974	      281281248	   3279.275	   3259.025	   3254.519	   3246.752	           	      0.000	281281248.000	248738608.000	226693936.000	     13.592	     11.366	      4.452	     81.166	     71.845	     99.806	   3254.519	   3296.356	   3212.682	
 2017/04/12	3283.844	3284.934	3262.284	3273.834	      269381792	   3279.950	   3259.712	   3256.356	   3248.254	           	      0.000	269381792.000	252950944.000	233446608.000	     13.456	     11.784	      3.344	     80.277	     74.656	     91.518	   3256.356	   3298.190	   3214.522	
 2017/04/13	3265.224	3281.144	3261.494	3275.964	      207346880	   3278.950	   3262.012	   3258.194	   3249.396	           	      0.000	207346880.000	245363504.000	238010368.000	     13.366	     12.100	      2.531	     80.398	     76.570	     88.055	   3258.194	   3300.096	   3216.292	
 2017/04/14	3276.144	3276.714	3238.904	3246.074	      214508560	   3270.850	   3262.500	   3258.413	   3249.369	           	      0.000	214508560.000	241043040.000	237850624.000	     10.759	     11.832	     -2.147	     68.669	     73.936	     58.134	   3258.413	   3300.002	   3216.823	
 2017/04/17	3229.954	3229.954	3199.914	3222.174	      212737184	   3261.400	   3263.688	   3256.069	   3249.106	           	      0.000	212737184.000	237051904.000	234410800.000	      6.687	     10.803	     -8.232	     53.567	     67.146	     26.407	   3256.069	   3300.338	   3211.800	
 2017/04/18	3215.404	3225.053	3196.494	3196.714	      188661360	   3242.950	   3261.113	   3254.031	   3248.387	           	      0.000	188661360.000	218528160.000	233633376.000	      1.389	      8.920	    -15.062	     35.785	     56.693	     -6.029	   3254.031	   3305.130	   3202.932	
 2017/04/19	3184.674	3189.444	3147.073	3170.694	      213238080	   3222.325	   3251.137	   3250.025	   3246.279	           	      0.000	213238080.000	207298560.000	230124752.000	     -4.853	      6.166	    -22.036	     29.172	     47.519	     -7.521	   3250.025	   3313.299	   3186.751	
 2017/04/20	3165.674	3178.184	3148.184	3172.104	      190873984	   3201.550	   3240.250	   3245.550	   3243.938	           	      0.000	190873984.000	204003744.000	224683616.000	     -9.575	      3.018	    -25.185	     25.270	     40.103	     -4.396	   3245.550	   3317.449	   3173.651	
 2017/04/21	3170.293	3180.793	3158.634	3173.154	      164761744	   3186.950	   3228.900	   3241.944	   3241.683	           	      0.000	164761744.000	194053728.000	217548384.000	    -13.082	     -0.202	    -25.760	     22.912	     34.373	     -0.009	   3241.944	   3320.800	   3163.088	
 2017/04/24	3164.254	3164.254	3111.214	3129.534	      186277440	   3168.425	   3214.913	   3235.994	   3238.775	           	      0.000	186277440.000	188761696.000	212906800.000	    -19.161	     -3.994	    -30.333	     18.790	     29.178	     -1.987	   3235.994	   3329.378	   3142.610	
 2017/04/25	3123.894	3145.274	3117.454	3134.574	      153418304	   3156.000	   3199.475	   3229.250	   3236.171	           	      0.000	153418304.000	181713312.000	200120736.000	    -23.302	     -7.856	    -30.894	     17.109	     25.155	      1.016	   3229.250	   3331.520	   3126.980	
 2017/04/26	3132.924	3152.954	3131.424	3140.854	      169878112	   3150.050	   3186.188	   3222.950	   3232.967	           	      0.000	169878112.000	173041248.000	190169904.000	    -25.781	    -11.441	    -28.680	     17.376	     22.562	      7.003	   3222.950	   3330.828	   3115.072	
 2017/04/27	3131.354	3155.004	3097.334	3152.194	      211793072	   3146.050	   3173.800	   3217.906	   3230.063	           	      0.000	211793072.000	177225728.000	190614736.000	    -26.524	    -14.458	    -24.134	     25.373	     23.499	     29.120	   3217.906	   3329.240	   3106.572	
 2017/04/28	3144.024	3154.734	3136.584	3154.664	      162889904	   3142.375	   3164.663	   3213.581	   3227.163	           	      0.000	162889904.000	176852176.000	185452960.000	    -26.608	    -16.888	    -19.440	     31.877	     26.292	     43.049	   3213.581	   3327.788	   3099.375	
 2017/05/02	3147.234	3154.784	3136.544	3143.714	      154222960	   3145.200	   3156.813	   3210.250	   3222.983	           	      0.000	154222960.000	170441120.000	179601408.000	    -27.243	    -18.959	    -16.569	     38.036	     30.206	     53.695	   3210.250	   3328.664	   3091.836	
 2017/05/03	3138.314	3148.294	3123.754	3135.354	      163763920	   3145.350	   3150.675	   3205.894	   3219.579	           	      0.000	163763920.000	172510416.000	177111856.000	    -28.097	    -20.786	    -14.622	     40.542	     33.652	     54.323	   3205.894	   3328.740	   3083.047	
 2017/05/04	3127.114	3143.824	3111.394	3127.374	      177967488	   3142.650	   3146.350	   3198.744	   3215.467	           	      0.000	177967488.000	174127520.000	173584384.000	    -29.083	    -22.446	    -13.275	     39.026	     35.443	     46.192	   3198.744	   3322.439	   3075.048	
 2017/05/05	3114.774	3117.614	3092.094	3103.044	      176213648	   3132.825	   3139.438	   3189.844	   3210.179	           	      0.000	176213648.000	167011936.000	172118832.000	    -31.465	    -24.250	    -14.431	     31.075	     33.987	     25.252	   3189.844	   3314.227	   3065.461	
 2017/05/08	3090.074	3093.454	3067.694	3078.614	      180526912	   3117.600	   3129.988	   3179.444	   3204.625	           	      0.000	180526912.000	170539424.000	173695792.000	    -34.921	    -26.384	    -17.075	     24.886	     30.954	     12.751	   3179.444	   3304.540	   3054.348	
 2017/05/09	3064.854	3084.214	3056.564	3080.534	      135066672	   3105.000	   3125.100	   3170.006	   3199.029	           	      0.000	135066672.000	166707200.000	168574160.000	    -37.078	    -28.523	    -17.110	     24.707	     28.871	     16.379	   3170.006	   3295.027	   3044.985	
 2017/05/10	3078.174	3090.824	3051.594	3052.784	      160794448	   3088.475	   3116.913	   3158.194	   3191.804	           	      0.000	160794448.000	166112464.000	169311440.000	    -40.559	    -30.930	    -19.258	     16.855	     24.866	      0.833	   3158.194	   3280.490	   3035.898	
 2017/05/11	3036.794	3063.564	3016.534	3061.504	      191341904	   3075.300	   3108.975	   3147.581	   3184.958	           	      0.000	191341904.000	168789600.000	171458560.000	    -42.128	    -33.170	    -17.917	     22.079	     23.937	     18.364	   3147.581	   3264.350	   3030.813	
 2017/05/12	3054.114	3090.494	3051.874	3083.514	      159684096	   3071.400	   3102.113	   3137.956	   3179.308	           	      0.000	159684096.000	165481680.000	166246816.000	    -41.122	    -34.760	    -12.724	     30.869	     26.248	     40.112	   3137.956	   3241.103	   3034.809	
 2017/05/15	3085.934	3098.914	3085.934	3090.234	      135660736	   3073.725	   3095.663	   3130.163	   3174.275	           	      0.000	135660736.000	156508160.000	163523792.000	    -39.329	    -35.674	     -7.310	     39.224	     30.573	     56.527	   3130.163	   3221.827	   3038.499	
 2017/05/16	3082.874	3113.514	3060.534	3112.964	      173775568	   3080.175	   3092.587	   3124.700	   3171.029	           	      0.000	173775568.000	164251232.000	165479216.000	    -35.662	    -35.672	      0.018	     51.402	     37.516	     79.173	   3124.700	   3205.675	   3043.725	
 2017/05/17	3107.804	3119.584	3101.304	3104.444	      168674160	   3090.525	   3089.500	   3120.087	   3167.096	           	      0.000	168674160.000	165827376.000	165969920.000	    -33.063	    -35.150	      4.173	     62.704	     45.912	     96.287	   3120.087	   3193.993	   3046.181	
 2017/05/18	3082.334	3103.444	3077.964	3090.144	      148620032	   3096.250	   3085.775	   3116.063	   3161.087	           	      0.000	148620032.000	157283120.000	163036368.000	    -31.791	    -34.478	      5.375	     65.613	     52.479	     91.881	   3116.063	   3187.081	   3045.044	
 2017/05/19	3086.714	3095.484	3081.284	3090.634	      129635232	   3097.675	   3084.538	   3111.988	   3154.742	           	      0.000	129635232.000	151273472.000	158377568.000	    -30.392	    -33.661	      6.537	     67.711	     57.556	     88.020	   3111.988	   3178.686	   3045.289	
 2017/05/22	3087.174	3103.944	3063.154	3075.684	      153683728	   3094.750	   3084.238	   3107.113	   3147.708	           	      0.000	153683728.000	154877952.000	155693056.000	    -30.143	    -32.957	      5.629	     64.274	     59.795	     73.230	   3107.113	   3169.070	   3045.155	
 2017/05/23	3069.394	3084.244	3050.844	3061.954	      178310592	   3084.575	   3082.375	   3103.738	   3140.796	           	      0.000	178310592.000	155785632.000	160018432.000	    -30.700	    -32.506	      3.612	     57.541	     59.044	     54.535	   3103.738	   3167.880	   3039.595	
 2017/05/24	3047.574	3064.814	3022.304	3064.084	      139813360	   3076.500	   3083.512	   3100.212	   3133.300	           	      0.000	139813360.000	150013536.000	157920464.000	    -30.616	    -32.128	      3.024	     52.677	     56.921	     44.187	   3100.212	   3164.965	   3035.460	
 2017/05/25	3055.344	3114.664	3052.834	3107.834	      191391840	   3080.025	   3088.137	   3098.556	   3127.767	           	      0.000	191391840.000	158565984.000	157924560.000	    -26.711	    -31.044	      8.667	     64.425	     59.423	     74.430	   3098.556	   3160.572	   3036.541	
 2017/05/26	3101.294	3120.664	3100.394	3110.064	      155923488	   3083.925	   3090.800	   3096.456	   3122.238	           	      0.000	155923488.000	163825248.000	157549360.000	    -23.169	    -29.469	     12.600	     72.691	     63.845	     90.382	   3096.456	   3153.461	   3039.452	
 2017/05/31	3125.334	3143.284	3111.564	3117.184	      152950432	   3092.225	   3093.488	   3094.575	   3117.938	           	      0.000	152950432.000	163677792.000	159277872.000	    -19.563	    -27.488	     15.851	     74.603	     67.431	     88.946	   3094.575	   3145.682	   3043.468	
 2017/06/01	3108.424	3113.524	3097.684	3102.624	      163015712	   3100.350	   3092.462	   3092.525	   3113.954	           	      0.000	163015712.000	160618912.000	158202272.000	    -17.676	    -25.526	     15.700	     71.866	     68.909	     77.778	   3092.525	   3138.346	   3046.704	
 2017/06/02	3094.234	3110.394	3081.854	3105.544	      142504928	   3108.650	   3092.575	   3091.038	   3110.917	           	      0.000	142504928.000	161156304.000	155584928.000	    -15.763	    -23.573	     15.620	     70.845	     69.555	     73.427	   3091.038	   3132.748	   3049.327	
 2017/06/05	3102.114	3105.514	3084.834	3091.664	      132570304	   3105.425	   3092.725	   3089.250	   3108.283	           	      0.000	132570304.000	149392592.000	153979296.000	    -15.192	    -21.897	     13.410	     66.341	     68.483	     62.056	   3089.250	   3127.309	   3051.191	
 2017/06/06	3084.544	3102.864	3078.794	3102.134	      113439960	   3103.825	   3093.875	   3089.206	   3105.950	           	      0.000	113439960.000	140895840.000	152360544.000	    -13.736	    -20.265	     13.057	     66.223	     67.730	     63.208	   3089.206	   3127.198	   3051.215	
 2017/06/07	3101.764	3140.774	3098.954	3140.324	      173229008	   3108.450	   3100.337	   3092.288	   3104.854	           	      0.000	173229008.000	144952528.000	154315168.000	     -9.392	    -18.090	     17.396	     76.666	     70.709	     88.581	   3092.288	   3136.217	   3048.359	
 2017/06/08	3136.474	3153.264	3132.834	3150.334	      152277664	   3118.000	   3109.175	   3095.775	   3105.550	           	      0.000	152277664.000	142804576.000	151711744.000	     -5.084	    -15.489	     20.810	     83.472	     74.963	    100.489	   3095.775	   3146.357	   3045.192	
 2017/06/09	3147.454	3165.924	3146.114	3158.404	      160136336	   3128.550	   3118.600	   3101.056	   3106.342	           	      0.000	160136336.000	146332064.000	153744176.000	     -1.006	    -12.592	     23.173	     86.104	     78.677	    100.959	   3101.056	   3154.698	   3047.414	
 2017/06/12	3149.534	3164.954	3135.314	3139.884	      146729424	   3138.200	   3121.813	   3104.975	   3106.308	           	      0.000	146729424.000	149163216.000	149277904.000	      0.722	     -9.929	     21.304	     80.774	     79.376	     83.570	   3104.975	   3157.896	   3052.054	
 2017/06/13	3134.014	3155.994	3131.044	3153.744	      128318280	   3148.525	   3126.175	   3108.488	   3106.363	           	      0.000	128318280.000	152138544.000	146517200.000	      3.174	     -7.309	     20.966	     82.523	     80.425	     86.719	   3108.488	   3164.632	   3052.343	
 2017/06/14	3146.754	3149.174	3125.354	3130.674	      138347040	   3146.625	   3127.538	   3110.512	   3105.563	           	      0.000	138347040.000	145162240.000	145057376.000	      3.219	     -5.203	     16.844	     74.863	     78.571	     67.447	   3110.512	   3166.801	   3054.224	
 2017/06/15	3125.594	3137.594	3117.084	3132.494	      146954240	   3143.050	   3130.525	   3111.494	   3105.192	           	      0.000	146954240.000	144097280.000	143450928.000	      3.362	     -3.490	     13.704	     70.453	     75.865	     59.628	   3111.494	   3168.632	   3054.355	
 2017/06/16	3126.374	3134.254	3117.864	3123.174	      129652760	   3136.000	   3132.275	   3112.425	   3104.783	           	      0.000	129652760.000	137999152.000	142165600.000	      2.692	     -2.254	      9.892	     63.947	     71.892	     48.056	   3112.425	   3169.691	   3055.159	
 2017/06/19	3122.164	3146.774	3121.784	3144.374	      134891760	   3136.900	   3137.550	   3115.137	   3105.350	           	      0.000	134891760.000	135633312.000	142398256.000	      3.828	     -1.037	      9.731	     65.238	     69.674	     56.367	   3115.137	   3173.092	   3057.183	
 2017/06/20	3148.024	3150.464	3134.614	3140.014	      141191808	   3134.150	   3141.337	   3117.606	   3106.583	           	      0.000	141191808.000	138207232.000	145172896.000	      4.327	      0.035	      8.582	     59.142	     66.164	     45.099	   3117.606	   3175.372	   3059.841	
 2017/06/21	3148.994	3157.034	3132.624	3156.214	      136688272	   3139.250	   3142.938	   3121.637	   3109.171	           	      0.000	136688272.000	137874640.000	141518432.000	      5.960	      1.220	      9.480	     66.134	     66.154	     66.095	   3121.637	   3178.315	   3064.960	
 2017/06/22	3152.244	3186.984	3146.644	3147.454	      191344000	   3142.225	   3142.637	   3125.906	   3111.396	           	      0.000	191344000.000	146753120.000	145425200.000	      6.473	      2.271	      8.405	     58.572	     63.627	     48.463	   3125.906	   3176.164	   3075.649	
 2017/06/23	3138.444	3158.054	3118.094	3157.874	      154843648	   3149.175	   3142.587	   3130.594	   3114.900	           	      0.000	154843648.000	151792848.000	144896000.000	      7.633	      3.343	      8.579	     58.500	     61.918	     51.664	   3130.594	   3173.530	   3087.657	
 2017/06/26	3157.003	3187.893	3156.983	3185.443	      173579216	   3157.400	   3147.150	   3134.481	   3119.033	           	      0.000	173579216.000	159529376.000	147581344.000	     10.654	      4.805	     11.697	     71.180	     65.005	     83.529	   3134.481	   3182.484	   3086.479	
 2017/06/27	3183.423	3193.463	3172.463	3191.203	      148201200	   3167.625	   3150.887	   3138.531	   3122.621	           	      0.000	148201200.000	160931840.000	149569536.000	     13.359	      6.516	     13.685	     79.800	     69.937	     99.527	   3138.531	   3191.321	   3085.741	
 2017/06/28	3183.633	3193.443	3170.793	3173.203	      146516720	   3171.025	   3155.137	   3141.337	   3125.387	           	      0.000	146516720.000	162897920.000	150386272.000	     13.890	      7.991	     11.798	     77.601	     72.491	     87.819	   3141.337	   3195.289	   3087.386	
 2017/06/29	3174.983	3188.773	3174.283	3188.063	      128755472	   3179.150	   3160.688	   3145.606	   3127.892	           	      0.000	128755472.000	150378912.000	148566016.000	     15.333	      9.459	     11.748	     82.679	     75.887	     96.262	   3145.606	   3200.177	   3091.035	
 2017/06/30	3176.953	3193.243	3171.573	3192.433	      121464544	   3186.075	   3167.625	   3149.950	   3130.825	           	      0.000	121464544.000	143702432.000	147747632.000	     16.637	     10.895	     11.485	     87.997	     79.924	    104.143	   3149.950	   3204.924	   3094.976	
 2017/07/03	3192.003	3196.293	3177.023	3195.913	      140305712	   3188.150	   3172.775	   3155.163	   3134.350	           	      0.000	140305712.000	137048880.000	148289120.000	     17.748	     12.265	     10.964	     91.836	     83.895	    107.719	   3155.163	   3206.514	   3103.811	
 2017/07/04	3192.893	3193.063	3174.313	3182.803	      141114960	   3186.475	   3177.050	   3159.194	   3137.421	           	      0.000	141114960.000	135630032.000	148280928.000	     17.369	     13.286	      8.166	     88.807	     85.532	     95.357	   3159.194	   3205.424	   3112.964	
 2017/07/05	3179.223	3207.313	3174.713	3207.133	      148296480	   3193.275	   3182.150	   3162.544	   3141.808	           	      0.000	148296480.000	135987200.000	149442560.000	     18.816	     14.392	      8.847	     92.471	     87.845	    101.722	   3162.544	   3212.532	   3112.555	
 2017/07/06	3203.863	3215.953	3188.773	3212.443	      175809280	   3198.150	   3188.650	   3165.644	   3146.821	           	      0.000	175809280.000	145398176.000	147888544.000	     20.158	     15.545	      9.225	     92.996	     89.562	     99.865	   3165.644	   3219.968	   3111.320	
 2017/07/07	3203.820	3219.520	3195.290	3216.950	      160235507	   3203.050	   3194.563	   3168.575	   3151.917	167932400.000	      1.000	160235504.000	153152720.000	148427568.000	     21.340	     16.704	      9.271	     93.573	     90.899	     98.921	   3168.575	   3227.381	   3109.769	
数据来源:通达信
